Label,label,S-centroid var,S-entropy mean,BER mean,S-bandwidth mean,S-flatness mean,AE mean,RMSE mean,S-centroid mean,S-flux mean
Keyhole pores,2,47237.921181613936,1.229043,0.0008750889,2604.308108617015,0.011408603,0.14204389,0.033124723,8376.327742388406,0.0009838287
Keyhole pores,2,95750.71909558735,1.3193979,0.0010774303,2832.754971563445,0.014821062,0.099337526,0.029261233,8215.703073383951,0.00086694397
Keyhole pores,2,203135.00585226252,1.7779263,0.0010853764,3277.1061367619354,0.029040225,0.10992116,0.02348938,7992.311922149031,0.000637539
Keyhole pores,2,188363.8917101562,1.6318543,0.00092799886,3193.800862826116,0.024984227,0.09932244,0.026831657,8049.048816015446,0.00071164523
Keyhole pores,2,313927.7956489008,1.5837002,0.0011086544,2989.842953797852,0.02042783,0.15180635,0.034494985,7930.5439412096,0.0008502125
Keyhole pores,2,100268.05507170531,1.5006549,0.0009953621,3057.9637842387783,0.021038745,0.094719544,0.028745104,7984.867283677424,0.00079363456
Keyhole pores,2,40485.00109423686,1.6869771,0.0010270115,3245.803209897322,0.029431883,0.084479675,0.02342474,8125.579941603315,0.0006839568
Keyhole pores,2,240463.78053219497,1.7902937,0.0012579213,3283.925028130066,0.027129544,0.075049035,0.021694165,7984.319733167453,0.0006372043
Keyhole pores,2,128459.53264006558,1.2776302,0.0009993948,2643.9725006199615,0.011382023,0.13127224,0.032909755,8237.321760139936,0.0009598233
Keyhole pores,2,37224.543055568014,1.376511,0.001013462,2837.29228341588,0.013986233,0.09945012,0.028404025,8160.942859802214,0.0008362841
Keyhole pores,2,200605.58876854545,1.7432604,0.0012938207,3277.609235318611,0.026808036,0.094203554,0.023170583,7895.3904081874,0.0006540793
Keyhole pores,2,69468.15089954613,1.5887024,0.0009713525,3124.3682748327155,0.02224762,0.094053425,0.027149003,8134.714165683347,0.00073564734
Keyhole pores,2,292921.8008926593,1.4057728,0.0011141069,2975.3714859381325,0.018177584,0.1471975,0.032047372,7885.965891964862,0.00088842
Keyhole pores,2,65569.30244223494,1.5038967,0.0010748998,3026.6866288451242,0.01845372,0.09310457,0.026826702,7815.855321439539,0.00081434066
Keyhole pores,2,121337.61545761794,1.5819138,0.0011111796,3126.293237103382,0.018576311,0.10184032,0.02916196,7874.096420017847,0.00076906825
Keyhole pores,2,254552.7421739741,1.6593621,0.0014370884,3132.31241376058,0.019828526,0.10763585,0.0271423,7865.230960257345,0.00071584317
